user_id,signup_date,acquisition_channel,country,primary_device,had_trial
631,2024-08-11,paid_social,US,Roku,True
632,2024-04-14,referral,MX,Web,True
633,2025-08-31,paid_social,MX,SmartTV,True
634,2024-10-10,paid_social,BR,Web,True
635,2025-06-13,direct,PT,Roku,True
636,2024-11-23,email_campaign,MX,Web,True
637,2025-03-04,paid_social,BR,Roku,False
638,2024-12-17,influencer,MX,SmartTV,False
639,2025-11-18,referral,AR,Roku,True
640,2024-04-09,organic_search,BR,Roku,False
641,2024-07-06,influencer,BR,Android,False
642,2024-11-10,email_campaign,BR,Web,True
643,2025-04-19,referral,AR,Roku,True
644,2025-09-27,referral,BR,iOS,False
645,2025-01-25,paid_social,BR,Android,True
646,2024-07-24,paid_social,US,SmartTV,True
647,2026-06-02,email_campaign,US,Android,True
648,2024-02-29,referral,BR,Android,True
649,2024-06-11,email_campaign,PT,Android,True
650,2025-10-10,paid_social,CO,SmartTV,True
651,2025-06-30,email_campaign,CO,Web,False
652,2025-06-27,organic_search,BR,Android,True
653,2026-06-17,paid_social,BR,Roku,True
654,2024-06-20,affiliate,BR,Web,True
655,2025-06-16,referral,US,Android,True
656,2025-05-16,email_campaign,BR,SmartTV,True
657,2024-08-17,organic_search,BR,Roku,True
658,2025-01-10,email_campaign,BR,Web,False
659,2025-09-30,referral,BR,iOS,False
660,2024-01-21,influencer,US,SmartTV,True
661,2024-09-15,email_campaign,BR,iOS,True
662,2025-11-08,influencer,BR,Roku,False
663,2025-03-04,referral,MX,Web,True
664,2024-04-18,organic_search,BR,Web,False
665,2024-07-25,email_campaign,BR,iOS,True
666,2024-07-31,paid_social,BR,iOS,False
667,2026-05-05,influencer,BR,iOS,False
668,2024-03-17,direct,MX,SmartTV,False
669,2024-10-30,referral,BR,Android,False
670,2026-05-22,paid_social,MX,SmartTV,False
671,2024-04-07,organic_search,BR,Android,True
672,2025-03-24,paid_social,PT,Web,False
673,2024-07-06,paid_social,CO,Web,False
674,2025-12-07,email_campaign,MX,Android,True
675,2025-12-13,direct,AR,iOS,True
676,2025-08-27,affiliate,MX,Android,True
677,2026-03-08,influencer,AR,Android,True
678,2025-05-14,direct,US,iOS,True
679,2024-11-17,email_campaign,MX,Roku,False
680,2024-08-17,referral,MX,Roku,True
681,2025-11-08,referral,MX,SmartTV,True
682,2026-04-26,direct,MX,iOS,True
683,2024-06-09,affiliate,AR,Android,True
684,2025-05-18,organic_search,CO,iOS,True
685,2025-07-17,paid_social,PT,iOS,True
686,2026-03-31,paid_social,AR,SmartTV,True
687,2025-05-24,organic_search,US,iOS,True
688,2024-01-01,email_campaign,CO,Web,False
689,2025-07-29,influencer,US,Web,True
690,2024-02-25,affiliate,BR,Roku,True
691,2026-01-03,paid_social,US,iOS,False
692,2024-08-15,paid_social,AR,Web,True
693,2025-01-17,organic_search,BR,Android,False
694,2026-01-30,organic_search,MX,Android,True
695,2026-05-22,organic_search,AR,Android,False
696,2024-04-20,organic_search,MX,Roku,True
697,2025-04-06,influencer,CO,Android,False
698,2024-01-05,email_campaign,US,SmartTV,False
699,2025-05-09,email_campaign,AR,Roku,True
700,2026-04-14,organic_search,MX,Roku,False
701,2025-05-31,paid_social,MX,Android,True
702,2024-12-17,referral,BR,SmartTV,True
703,2026-06-26,paid_social,MX,Web,False
704,2025-07-20,organic_search,BR,Web,False
705,2025-11-19,direct,MX,Android,True
706,2025-12-11,paid_social,BR,Web,True
707,2025-08-19,direct,MX,Roku,True
708,2026-05-17,affiliate,US,iOS,True
709,2024-02-24,organic_search,PT,Android,False
710,2025-11-30,organic_search,BR,Web,True
711,2025-07-08,paid_social,US,Roku,False
712,2026-01-27,affiliate,PT,Roku,True
713,2025-06-07,influencer,BR,SmartTV,True
714,2026-03-18,direct,BR,Web,True
715,2026-06-08,affiliate,AR,Web,False
716,2025-07-13,,PT,Android,True
717,2024-06-30,organic_search,BR,Roku,True
718,2024-02-11,paid_social,BR,Android,True
719,2024-09-18,paid_social,MX,Android,True
720,2024-11-26,organic_search,CO,Roku,False
721,2024-11-04,email_campaign,US,iOS,False
722,2024-11-21,organic_search,BR,iOS,False
723,2024-06-12,referral,US,Web,True
724,2024-08-06,paid_social,BR,Roku,True
725,2025-07-28,organic_search,MX,SmartTV,True
726,2025-10-19,direct,BR,iOS,False
727,2024-11-24,direct,CO,SmartTV,True
728,2026-01-11,organic_search,US,Web,True
729,2025-06-04,referral,BR,Android,True
730,2024-03-25,organic_search,CO,Roku,True
731,2025-10-03,organic_search,MX,Android,False
732,2025-03-10,organic_search,AR,SmartTV,True
733,2024-03-14,organic_search,MX,iOS,True
734,2024-02-25,email_campaign,US,Roku,False
735,2024-09-21,paid_social,MX,SmartTV,True
736,2025-02-02,referral,MX,Roku,True
737,2026-02-02,organic_search,AR,Web,False
738,2024-04-18,email_campaign,BR,iOS,True
739,2025-03-24,paid_social,MX,SmartTV,True
740,2024-08-13,email_campaign,PT,Roku,True
741,2025-10-11,paid_social,AR,Web,False
742,2024-01-12,affiliate,BR,iOS,True
743,2025-09-02,referral,CO,Web,True
744,2026-01-29,organic_search,AR,Roku,True
745,2024-07-07,influencer,BR,iOS,True
746,2026-03-29,affiliate,AR,Roku,True
747,2025-07-16,paid_social,BR,iOS,True
748,2025-08-17,direct,BR,Android,True
749,2025-09-26,direct,BR,SmartTV,True
750,2025-11-06,,BR,Roku,True
751,2024-11-19,organic_search,BR,Android,False
752,2025-10-18,paid_social,BR,Web,False
753,2025-04-18,paid_social,BR,Roku,True
754,2025-10-23,,BR,Android,False
755,2024-07-20,email_campaign,MX,iOS,False
756,2026-05-19,influencer,PT,Roku,True
757,2025-08-27,direct,US,Roku,False
758,2025-07-06,influencer,BR,SmartTV,True
759,2026-03-01,,BR,SmartTV,True
760,2024-04-02,paid_social,BR,Android,False
761,2026-04-05,influencer,PT,Android,True
762,2024-07-02,direct,MX,Android,False
763,2025-05-10,organic_search,PT,Android,True
764,2025-01-13,organic_search,BR,Web,True
765,2025-04-10,organic_search,MX,iOS,False
766,2025-06-17,affiliate,AR,Web,True
767,2025-08-06,,BR,Roku,False
768,2026-05-05,referral,BR,Android,True
769,2024-12-27,referral,US,Roku,True
770,2026-06-22,paid_social,BR,Roku,True
771,2024-08-04,organic_search,BR,iOS,False
772,2025-02-28,email_campaign,US,SmartTV,True
773,2025-08-27,influencer,US,Android,True
774,2025-08-10,organic_search,MX,iOS,False
775,2024-05-30,organic_search,CO,Roku,False
776,2025-09-05,influencer,AR,Web,False
777,2024-08-09,influencer,US,SmartTV,True
778,2026-04-30,influencer,PT,Android,True
779,2025-06-07,organic_search,MX,SmartTV,True
780,2024-03-11,paid_social,BR,iOS,True
781,2026-05-30,influencer,AR,Roku,True
782,2025-05-02,referral,AR,Roku,True
783,2024-04-30,referral,BR,Roku,True
784,2024-01-02,paid_social,US,iOS,False
785,2025-03-15,direct,US,SmartTV,True
786,2026-04-03,organic_search,BR,SmartTV,False
787,2026-05-29,paid_social,AR,SmartTV,True
788,2024-01-06,referral,BR,iOS,True
789,2024-07-29,paid_social,BR,SmartTV,False
790,2024-09-16,affiliate,US,Web,True
791,2025-11-27,email_campaign,US,Roku,True
792,2025-01-14,referral,BR,Web,True
793,2026-03-03,email_campaign,AR,iOS,False
794,2025-04-02,organic_search,US,Web,False
795,2025-09-20,organic_search,CO,iOS,False
796,2026-04-23,referral,MX,iOS,True
797,2024-08-15,organic_search,BR,SmartTV,False
798,2025-02-14,influencer,BR,Roku,True
799,2026-03-03,influencer,US,Android,False
800,2026-04-03,paid_social,BR,Roku,True
801,2025-12-16,influencer,MX,Web,True
802,2024-01-01,organic_search,BR,SmartTV,True
803,2025-02-08,referral,US,iOS,False
804,2025-07-16,email_campaign,US,Roku,True
805,2026-04-15,organic_search,CO,SmartTV,False
806,2025-08-11,paid_social,US,iOS,True
807,2025-05-30,paid_social,BR,Roku,False
808,2026-06-16,affiliate,US,SmartTV,False
809,2025-07-30,email_campaign,PT,SmartTV,False
810,2025-08-23,referral,BR,SmartTV,True
811,2024-08-13,affiliate,US,Web,True
812,2024-01-10,organic_search,BR,Web,True
813,2024-07-01,paid_social,BR,Roku,True
814,2026-02-03,referral,BR,Android,False
815,2024-07-30,organic_search,BR,Roku,True
816,2026-03-08,organic_search,BR,SmartTV,True
817,2026-02-21,direct,AR,Web,True
818,2025-05-19,,US,Roku,True
819,2024-08-15,organic_search,US,SmartTV,True
820,2025-07-07,referral,BR,Android,True
821,2024-05-03,referral,MX,iOS,False
822,2025-01-23,organic_search,BR,Web,True
823,2024-09-26,paid_social,CO,Web,True
824,2025-05-25,organic_search,MX,Web,True
825,2025-02-14,referral,US,Roku,False
826,2026-04-13,email_campaign,PT,Roku,True
827,2025-01-25,organic_search,CO,Android,True
828,2024-01-10,paid_social,BR,Roku,True
829,2024-11-19,paid_social,US,Roku,True
830,2024-04-11,organic_search,PT,SmartTV,False
831,2024-04-08,email_campaign,BR,Web,True
832,2026-04-09,paid_social,US,Web,False
833,2025-09-12,referral,MX,Roku,True
834,2026-03-10,paid_social,MX,SmartTV,False
835,2025-04-02,,BR,Android,False
836,2025-10-17,paid_social,MX,SmartTV,False
837,2024-03-14,organic_search,BR,Web,False
838,2025-12-28,influencer,BR,SmartTV,False
839,2025-01-06,referral,US,Android,True
840,2024-01-24,email_campaign,MX,iOS,True
841,2025-02-10,organic_search,CO,SmartTV,True
842,2024-01-27,referral,CO,iOS,True
843,2024-06-08,influencer,AR,Web,True
844,2026-01-25,paid_social,BR,Roku,False
845,2024-01-30,influencer,AR,Web,False
846,2025-04-23,direct,US,Android,False
847,2025-12-15,organic_search,US,Roku,True
848,2025-10-17,referral,AR,SmartTV,True
849,2026-04-04,paid_social,BR,Web,True
850,2024-01-11,referral,PT,Android,True
851,2025-04-25,organic_search,CO,SmartTV,True
852,2026-02-23,email_campaign,US,iOS,True
853,2024-07-12,direct,US,Android,True
854,2026-01-24,paid_social,BR,Web,True
855,2025-10-02,referral,PT,Roku,False
856,2025-12-02,paid_social,PT,Web,True
857,2026-05-23,organic_search,BR,SmartTV,True
858,2024-10-05,referral,BR,Android,True
859,2025-07-01,organic_search,BR,Web,True
860,2025-03-24,organic_search,BR,SmartTV,True
861,2025-03-06,email_campaign,US,Web,True
862,2026-03-21,paid_social,AR,Android,True
863,2026-03-05,organic_search,US,Android,False
864,2024-09-13,affiliate,BR,Android,True
865,2025-03-29,email_campaign,BR,SmartTV,False
866,2024-04-06,,BR,SmartTV,False
867,2024-11-15,organic_search,PT,Roku,True
868,2024-09-16,influencer,BR,iOS,False
869,2024-08-11,organic_search,US,iOS,True
870,2024-10-09,organic_search,PT,iOS,False
871,2025-08-18,influencer,BR,iOS,True
872,2025-05-26,influencer,BR,iOS,True
873,2025-10-22,email_campaign,PT,Android,True
874,2024-11-20,email_campaign,PT,SmartTV,False
875,2024-01-22,paid_social,BR,iOS,True
876,2025-03-24,paid_social,MX,Android,True
877,2025-07-10,paid_social,US,Roku,False
878,2025-07-21,organic_search,BR,Web,False
879,2025-07-08,referral,PT,Roku,True
880,2024-07-08,influencer,BR,Roku,True
881,2026-01-08,influencer,US,SmartTV,True
882,2025-11-30,email_campaign,BR,Web,True
883,2025-10-18,organic_search,US,iOS,True
884,2024-05-12,affiliate,BR,SmartTV,True
885,2024-02-02,influencer,BR,SmartTV,True
886,2025-12-19,paid_social,BR,Roku,False
887,2024-01-14,influencer,CO,iOS,True
888,2025-10-16,paid_social,PT,SmartTV,False
889,2026-03-24,affiliate,BR,iOS,False
890,2026-05-04,organic_search,BR,Roku,True
891,2026-01-12,referral,BR,Roku,False
892,2025-08-06,direct,US,Roku,True
893,2024-04-18,referral,MX,SmartTV,False
894,2024-06-19,referral,US,Android,True
895,2025-09-06,direct,AR,Roku,False
896,2024-11-28,paid_social,MX,Web,True
897,2025-07-30,,PT,Web,True
898,2025-04-08,direct,BR,iOS,False
899,2025-09-02,referral,CO,Web,True
900,2024-08-15,affiliate,BR,Web,False
901,2025-06-07,referral,US,iOS,True
902,2024-12-30,organic_search,BR,Roku,True
903,2024-09-19,organic_search,BR,Android,False
904,2026-01-10,email_campaign,BR,Roku,False
905,2024-04-07,influencer,BR,Roku,True
906,2026-03-09,direct,BR,SmartTV,True
907,2026-06-07,affiliate,BR,Roku,False
908,2025-10-11,paid_social,BR,iOS,True
909,2025-08-01,paid_social,MX,Android,True
910,2026-01-19,direct,PT,Roku,True
911,2024-08-15,paid_social,BR,Android,True
912,2025-05-02,email_campaign,US,Web,True
913,2025-05-28,email_campaign,BR,Android,True
914,2024-07-21,paid_social,US,Roku,True
915,2026-01-23,organic_search,BR,SmartTV,True
916,2025-08-12,organic_search,US,Web,True
917,2024-11-24,referral,BR,Web,True
918,2024-12-24,affiliate,PT,Roku,True
919,2024-02-15,organic_search,BR,iOS,True
920,2024-02-25,direct,CO,Web,True
921,2025-12-11,paid_social,US,Web,True
922,2025-07-04,organic_search,US,Web,True
923,2025-09-29,influencer,MX,SmartTV,True
924,2025-11-10,organic_search,BR,Web,True
925,2025-12-14,paid_social,US,iOS,True
926,2025-11-07,influencer,AR,Web,False
927,2024-01-20,affiliate,MX,Android,False
928,2025-06-04,direct,US,Roku,True
929,2024-07-09,referral,US,iOS,True
930,2025-06-26,paid_social,BR,Android,True
931,2025-12-01,paid_social,BR,Roku,True
932,2024-03-04,paid_social,BR,iOS,False
933,2024-10-13,organic_search,AR,Android,True
934,2025-01-26,direct,MX,Android,True
935,2025-08-09,paid_social,BR,Roku,True
936,2025-07-09,organic_search,BR,Roku,False
937,2024-07-26,paid_social,MX,Roku,False
938,2025-03-16,influencer,US,Android,True
939,2025-07-24,direct,BR,Web,False
940,2024-05-29,email_campaign,AR,SmartTV,False
941,2024-11-06,email_campaign,AR,Web,True
942,2024-07-11,organic_search,BR,Roku,True
943,2025-09-12,influencer,US,Android,False
944,2025-01-02,influencer,US,Roku,False
945,2025-04-25,paid_social,AR,SmartTV,True
946,2024-06-16,organic_search,US,iOS,False
947,2025-02-26,email_campaign,CO,Android,True
948,2025-03-25,referral,BR,SmartTV,False
949,2025-03-13,email_campaign,MX,SmartTV,False
950,2025-02-07,direct,US,Roku,True
951,2026-06-15,referral,US,iOS,False
952,2024-09-08,referral,CO,iOS,True
953,2025-06-12,direct,BR,SmartTV,True
954,2024-11-07,referral,US,Roku,False
955,2025-12-07,direct,US,SmartTV,True
956,2025-05-27,organic_search,US,Roku,True
957,2025-02-27,referral,BR,Roku,False
958,2024-07-25,organic_search,BR,Android,False
959,2024-05-06,organic_search,US,Web,True
960,2025-12-25,email_campaign,CO,Roku,False
961,2025-01-22,paid_social,PT,Web,True
962,2025-11-06,organic_search,BR,iOS,True
963,2024-11-12,paid_social,BR,Android,False
964,2024-01-04,email_campaign,BR,SmartTV,False
965,2025-07-10,influencer,US,Android,True
966,2025-05-02,paid_social,BR,Roku,True
967,2026-06-22,paid_social,MX,Android,True
968,2024-05-31,influencer,BR,iOS,False
969,2026-05-08,paid_social,CO,iOS,True
970,2024-07-01,influencer,MX,Roku,True
971,2025-07-29,direct,PT,Web,False
972,2024-04-05,paid_social,AR,iOS,False
973,2026-05-13,organic_search,US,iOS,False
974,2024-10-08,referral,US,Android,True
975,2024-04-21,email_campaign,MX,iOS,True
976,2025-12-06,direct,CO,Web,True
977,2026-05-18,paid_social,US,Roku,True
978,2024-05-12,referral,US,SmartTV,True
979,2024-07-03,organic_search,BR,Android,True
980,2024-01-25,influencer,BR,Android,False
981,2025-02-28,organic_search,BR,Android,True
982,2024-07-25,paid_social,BR,Web,True
983,2024-11-27,organic_search,BR,SmartTV,False
984,2025-09-22,affiliate,BR,Web,False
985,2025-05-05,email_campaign,MX,SmartTV,True
986,2025-04-16,direct,US,SmartTV,False
987,2024-02-27,paid_social,PT,Web,True
988,2024-01-20,referral,BR,Web,True
989,2024-06-01,,BR,SmartTV,True
990,2026-05-12,referral,BR,Roku,True
991,2026-03-12,email_campaign,BR,iOS,True
992,2024-03-29,affiliate,BR,Web,True
993,2024-11-05,organic_search,PT,Android,False
994,2025-03-30,organic_search,US,Roku,True
995,2024-12-14,email_campaign,US,Web,True
996,2026-06-11,affiliate,CO,Android,True
997,2024-02-07,paid_social,AR,iOS,True
998,2024-02-15,affiliate,BR,iOS,True
999,2026-02-23,email_campaign,BR,Web,True
1000,2024-08-02,organic_search,BR,Roku,True
1001,2025-03-27,paid_social,BR,iOS,True
1002,2025-09-29,referral,BR,Web,True
1003,2024-10-04,,PT,Roku,True
1004,2024-03-13,influencer,BR,SmartTV,True
1005,2024-01-30,direct,BR,SmartTV,True
1006,2025-03-12,organic_search,US,Roku,True
1007,2025-12-07,influencer,BR,Android,False
1008,2025-11-17,organic_search,CO,SmartTV,True
1009,2024-04-05,organic_search,BR,SmartTV,True
1010,2024-08-17,affiliate,MX,Web,True
1011,2025-12-17,email_campaign,AR,SmartTV,True
1012,2024-03-07,organic_search,US,Android,True
1013,2024-12-22,referral,US,SmartTV,False
1014,2026-03-26,paid_social,MX,Web,True
1015,2025-02-14,paid_social,MX,Roku,True
1016,2025-05-08,organic_search,BR,Roku,True
1017,2025-03-21,email_campaign,US,Android,True
1018,2025-11-16,email_campaign,MX,SmartTV,True
1019,2025-09-02,paid_social,BR,SmartTV,True
1020,2025-02-19,referral,MX,Roku,False
1021,2025-01-23,referral,MX,iOS,True
1022,2024-05-22,direct,MX,iOS,False
1023,2025-11-07,referral,BR,Roku,True
1024,2024-07-19,influencer,BR,Roku,False
1025,2025-11-26,direct,CO,Web,False
1026,2025-08-19,influencer,US,Android,False
1027,2024-03-04,direct,CO,iOS,False
1028,2026-04-20,organic_search,BR,iOS,True
1029,2025-12-20,paid_social,BR,SmartTV,True
1030,2025-03-21,organic_search,BR,Android,True
1031,2025-01-28,affiliate,BR,Android,True
1032,2024-03-14,organic_search,PT,SmartTV,False
1033,2024-05-19,organic_search,PT,SmartTV,False
1034,2025-12-13,direct,MX,SmartTV,True
1035,2025-07-19,paid_social,BR,SmartTV,True
1036,2025-08-14,affiliate,BR,Roku,True
1037,2025-07-13,paid_social,CO,Roku,True
1038,2025-01-12,referral,CO,iOS,True
1039,2026-01-18,direct,CO,Web,True
1040,2024-03-21,direct,BR,SmartTV,True
1041,2025-11-10,,US,Roku,True
1042,2024-02-24,referral,BR,SmartTV,True
1043,2025-04-25,email_campaign,US,Web,True
1044,2024-02-06,email_campaign,PT,Roku,True
1045,2025-10-06,referral,US,Web,False
1046,2025-10-01,paid_social,BR,Roku,True
1047,2026-03-13,paid_social,MX,Web,False
1048,2024-01-15,influencer,AR,Android,False
1049,2025-01-13,paid_social,MX,SmartTV,True
1050,2025-06-24,paid_social,BR,Android,True
1051,2026-04-21,affiliate,PT,SmartTV,False
1052,2024-08-31,email_campaign,BR,Roku,False
1053,2024-12-19,influencer,PT,iOS,True
1054,2025-04-20,referral,US,Roku,True
1055,2025-11-30,referral,BR,SmartTV,True
1056,2026-03-27,paid_social,BR,Roku,False
1057,2024-02-12,direct,MX,SmartTV,True
1058,2025-10-29,paid_social,BR,iOS,True
1059,2025-08-21,referral,MX,Android,False
1060,2025-08-25,referral,MX,Android,True
1061,2024-01-11,affiliate,BR,iOS,True
1062,2025-12-02,paid_social,PT,Web,True
1063,2024-01-25,organic_search,CO,Android,False
1064,2025-10-15,email_campaign,BR,Roku,True
1065,2025-11-03,referral,CO,iOS,False
1066,2024-09-16,referral,CO,SmartTV,False
1067,2024-10-10,influencer,MX,Web,True
1068,2026-03-10,paid_social,BR,SmartTV,True
1069,2024-03-02,direct,BR,SmartTV,True
1070,2024-07-24,paid_social,MX,iOS,True
1071,2026-02-26,organic_search,MX,SmartTV,False
1072,2024-04-15,organic_search,US,Web,False
1073,2024-01-20,organic_search,MX,iOS,False
1074,2024-09-29,email_campaign,AR,Roku,True
1075,2025-12-25,referral,US,iOS,True
1076,2024-01-04,direct,PT,SmartTV,True
1077,2025-07-02,paid_social,BR,iOS,True
1078,2025-10-24,paid_social,AR,Web,True
1079,2025-04-15,influencer,BR,iOS,False
1080,2025-11-07,paid_social,BR,iOS,True
1081,2025-01-02,organic_search,MX,Android,True
1082,2024-07-16,email_campaign,US,SmartTV,True
1083,2026-03-22,influencer,US,SmartTV,False
1084,2024-01-17,paid_social,BR,iOS,True
1085,2024-08-04,influencer,US,Roku,True
1086,2025-08-16,direct,BR,Android,True
1087,2024-01-20,direct,MX,Android,False
1088,2024-05-13,organic_search,BR,Web,False
1089,2024-04-09,influencer,AR,iOS,False
1090,2024-04-18,referral,PT,Android,True
1091,2024-07-26,paid_social,AR,SmartTV,True
1092,2025-12-01,referral,BR,Android,False
1093,2025-08-30,paid_social,BR,Android,False
1094,2024-06-21,referral,US,Roku,True
1095,2024-04-12,influencer,PT,iOS,False
1096,2024-03-23,organic_search,CO,Roku,False
1097,2025-03-02,influencer,BR,Web,True
1098,2025-02-25,direct,MX,iOS,True
1099,2026-01-04,influencer,BR,Web,True
1100,2024-01-05,organic_search,BR,Roku,False
1101,2025-09-25,affiliate,CO,Roku,True
1102,2026-02-27,influencer,BR,Android,True
1103,2024-06-01,referral,BR,iOS,True
1104,2025-01-07,organic_search,BR,Roku,False
1105,2026-02-15,organic_search,PT,Roku,True
1106,2026-03-15,referral,BR,Android,False
1107,2025-08-29,paid_social,BR,Web,True
1108,2024-04-22,organic_search,BR,SmartTV,False
1109,2025-01-19,organic_search,US,iOS,False
1110,2024-05-28,direct,US,SmartTV,True
1111,2025-04-13,influencer,CO,Android,True
1112,2024-02-02,organic_search,BR,SmartTV,True
1113,2024-06-24,organic_search,BR,Android,False
1114,2025-10-15,direct,US,Roku,False
1115,2024-03-29,affiliate,US,Android,True
1116,2026-05-07,paid_social,PT,Android,True
1117,2025-03-20,organic_search,CO,Android,False
1118,2024-01-06,direct,BR,SmartTV,False
1119,2025-05-31,paid_social,BR,iOS,True
1120,2024-09-03,referral,BR,SmartTV,False
1121,2024-05-15,paid_social,MX,iOS,True
1122,2025-11-16,organic_search,US,Roku,False
1123,2024-01-25,referral,BR,SmartTV,True
1124,2026-06-11,influencer,MX,iOS,False
1125,2024-03-13,direct,BR,iOS,True
1126,2026-02-09,influencer,MX,Roku,False
1127,2026-03-17,influencer,BR,iOS,True
1128,2025-11-21,direct,BR,Web,True
1129,2024-02-11,,MX,iOS,True
1130,2026-03-03,organic_search,BR,Roku,True
1131,2025-05-04,affiliate,MX,Android,True
1132,2024-09-30,influencer,BR,iOS,True
1133,2025-04-08,referral,AR,SmartTV,False
1134,2025-11-25,direct,US,Web,False
1135,2025-12-10,organic_search,AR,iOS,True
1136,2024-07-02,,BR,Android,True
1137,2025-12-14,referral,AR,Roku,False
1138,2024-01-24,paid_social,MX,Android,True
1139,2025-03-06,email_campaign,BR,Android,True
1140,2026-06-11,affiliate,US,Web,True
1141,2024-12-17,influencer,BR,Roku,False
1142,2025-06-26,paid_social,BR,Android,False
1143,2024-11-09,email_campaign,BR,Web,False
1144,2026-02-27,organic_search,BR,Android,True
1145,2024-06-13,paid_social,CO,Android,True
1146,2024-04-29,,US,SmartTV,True
1147,2024-07-07,referral,BR,Web,False
1148,2024-05-31,paid_social,CO,Roku,True
1149,2024-01-26,direct,PT,SmartTV,False
1150,2024-06-08,direct,US,Roku,True
1151,2025-12-23,referral,BR,Roku,False
1152,2026-03-29,email_campaign,CO,Web,False
1153,2026-01-19,direct,BR,Roku,True
1154,2024-01-26,influencer,BR,Web,True
1155,2024-02-26,influencer,US,Android,False
1156,2026-02-24,organic_search,BR,SmartTV,False
1157,2024-03-30,paid_social,US,Roku,True
1158,2024-02-27,paid_social,MX,SmartTV,True
1159,2025-01-16,paid_social,BR,SmartTV,False
1160,2024-03-30,email_campaign,US,SmartTV,False
1161,2024-10-22,affiliate,CO,SmartTV,False
1162,2025-02-28,affiliate,US,Android,True
1163,2025-05-01,direct,BR,Roku,False
1164,2024-03-31,paid_social,AR,SmartTV,True
1165,2025-04-18,email_campaign,BR,Android,False
1166,2024-10-23,referral,AR,Web,False
1167,2024-11-07,referral,US,iOS,False
1168,2024-06-06,paid_social,MX,SmartTV,True
1169,2025-11-12,paid_social,US,Android,True
1170,2026-02-22,referral,CO,Roku,False
1171,2025-08-18,referral,AR,SmartTV,False
1172,2026-04-17,paid_social,PT,iOS,False
1173,2024-06-15,organic_search,BR,Android,True
1174,2024-02-24,paid_social,MX,Web,True
1175,2024-10-25,influencer,BR,Android,False
1176,2024-07-06,referral,BR,Web,False
1177,2026-04-26,paid_social,MX,Web,True
1178,2025-08-16,affiliate,BR,Roku,True
1179,2026-03-08,paid_social,CO,Android,True
1180,2024-06-07,organic_search,BR,Roku,True
1181,2026-05-01,affiliate,MX,iOS,True
1182,2024-03-19,affiliate,CO,SmartTV,True
1183,2025-12-08,,US,Roku,True
1184,2024-12-16,email_campaign,BR,iOS,True
1185,2026-05-27,influencer,BR,Android,True
1186,2024-03-21,influencer,PT,iOS,True
1187,2025-05-10,organic_search,BR,Roku,True
1188,2025-04-25,direct,BR,Web,False
1189,2026-02-11,email_campaign,CO,Android,True
1190,2024-07-23,influencer,BR,Android,False
1191,2024-10-11,paid_social,BR,Roku,False
1192,2025-09-19,referral,BR,Roku,False
1193,2025-06-25,email_campaign,CO,Android,False
1194,2025-07-04,direct,BR,Android,False
1195,2026-05-21,paid_social,US,SmartTV,False
1196,2024-04-19,affiliate,CO,SmartTV,True
1197,2024-08-21,organic_search,CO,iOS,True
1198,2025-06-16,referral,BR,Web,True
1199,2024-02-11,paid_social,BR,Web,True
1200,2026-01-23,influencer,AR,Android,True
1201,2024-10-24,organic_search,BR,SmartTV,False
1202,2025-01-11,organic_search,MX,iOS,True
1203,2025-06-19,influencer,BR,SmartTV,True
1204,2025-08-27,email_campaign,AR,Android,True
1205,2024-07-22,,AR,SmartTV,True
1206,2026-05-08,email_campaign,BR,Roku,True
1207,2026-02-13,direct,BR,Roku,False
1208,2025-05-11,paid_social,PT,iOS,True
1209,2025-05-16,organic_search,CO,iOS,True
1210,2024-02-24,referral,BR,Android,True
1211,2025-11-26,organic_search,MX,iOS,False
1212,2025-11-07,email_campaign,PT,Android,True
1213,2025-05-24,referral,US,Roku,True
1214,2026-02-21,direct,AR,iOS,True
1215,2024-11-18,paid_social,BR,Android,True
1216,2026-05-31,direct,BR,SmartTV,True
1217,2026-01-02,referral,BR,SmartTV,False
1218,2025-12-02,referral,US,Android,True
1219,2025-02-04,referral,CO,Roku,False
1220,2026-02-23,paid_social,BR,iOS,True
1221,2025-01-10,affiliate,US,Web,True
1222,2025-03-14,direct,US,iOS,False
1223,2024-09-10,influencer,US,iOS,False
1224,2024-04-27,organic_search,US,iOS,True
1225,2026-06-03,referral,AR,Web,True
1226,2025-04-25,organic_search,BR,Roku,True
1227,2025-08-09,affiliate,BR,Android,True
1228,2025-05-29,organic_search,BR,SmartTV,True
1229,2025-10-12,affiliate,US,Web,True
1230,2024-10-31,paid_social,BR,iOS,False
1231,2025-08-15,referral,BR,Roku,False
1232,2025-05-01,organic_search,PT,Web,True
1233,2024-11-03,influencer,BR,SmartTV,True
1234,2025-10-01,referral,PT,Android,False
1235,2025-10-04,affiliate,US,Android,False
1236,2026-04-23,paid_social,MX,Roku,False
1237,2025-03-20,email_campaign,BR,Android,True
1238,2024-05-31,organic_search,MX,Web,False
1239,2025-02-24,affiliate,AR,Android,False
1240,2024-09-30,influencer,BR,Roku,True
1241,2024-09-01,organic_search,BR,Web,True
1242,2025-07-27,paid_social,AR,Android,True
1243,2024-05-19,paid_social,PT,Roku,True
1244,2026-05-22,direct,US,iOS,True
1245,2024-03-26,influencer,AR,SmartTV,False
1246,2025-11-18,direct,BR,Android,True
1247,2025-08-07,direct,US,Roku,False
1248,2025-06-21,referral,BR,Roku,True
